Route_ID,Weather_Condition,Event_Type,Hour,Day_OfWeek,Temperature,Precipitation,Event_Attendance,Delay_Minutes
47100,Cloudy,Sports,6,3,36.0,0.0,38346,3.58
47219,Cloudy,Sports,16,0,31.8,0.0,21663,7.37
77649,Snowy,None,16,2,-1.4,0.0,0,21.39
47149,Rainy,None,9,0,28.0,19.5,0,24.98
47129,Snowy,Concert,21,6,-4.1,0.0,29117,14.55
47114,Sunny,Sports,11,2,35.2,0.0,55425,26.9
77642,Snowy,None,9,3,0.2,0.0,0,16.1
47112,Rainy,Sports,14,5,28.2,37.9,44499,35.74
47168,Sunny,Festival,14,2,31.5,0.0,57001,22.8
47171,Cloudy,Protest,19,3,33.0,0.0,13512,28.64
77682,Cloudy,Concert,10,4,27.8,0.0,13652,13.7
47108,Snowy,None,5,6,-0.5,0.0,0,4.87
77634,Snowy,None,9,3,-4.6,0.0,0,21.5
47193,Snowy,Festival,6,6,1.4,0.0,90034,5.39
77680,Sunny,None,12,4,29.2,0.0,0,11.89
47132,Rainy,Concert,16,6,34.8,39.6,26939,24.86
47173,Snowy,None,20,0,-2.8,0.0,0,19.41
47122,Sunny,None,9,4,24.8,0.0,0,9.01
47104,Snowy,Concert,8,5,1.0,0.0,39695,15.43
47117,Sunny,Protest,23,2,26.9,0.0,12398,16.02
47107,Snowy,None,10,5,1.2,0.0,0,0.0
77680,Sunny,Sports,15,0,25.6,0.0,40303,17.42
47180,Cloudy,Concert,8,0,33.3,0.0,32778,21.06
47113,Sunny,None,22,4,41.2,0.0,0,4.65
47127,Cloudy,Concert,8,5,22.4,0.0,29303,12.4
47133,Sunny,Concert,6,5,31.8,0.0,38180,8.85
47159,Cloudy,Sports,19,0,28.8,0.0,30480,27.86
47108,Rainy,Concert,13,3,20.7,19.9,34573,34.08
77643,Rainy,Concert,16,0,26.6,36.2,21258,32.94
47190,Sunny,Festival,13,6,33.7,0.0,64742,15.23
47176,Sunny,Festival,15,4,34.8,0.0,95165,31.27
47148,Snowy,None,7,4,-5.0,0.0,0,36.65
47210,Snowy,None,23,1,-4.0,0.0,0,13.55
47100,Cloudy,Festival,16,5,29.6,0.0,89280,25.06
47135,Snowy,Concert,9,3,0.2,0.0,32193,30.44
47208,Cloudy,Protest,22,2,29.8,0.0,8965,4.64
47145,Rainy,Concert,12,0,27.6,30.3,27039,22.15
47151,Snowy,None,6,4,-1.1,0.0,0,11.74
47138,Rainy,None,21,5,24.8,25.0,0,0.0
47199,Rainy,Concert,18,4,24.7,23.2,30707,25.62
47151,Sunny,Sports,23,5,24.1,0.0,26846,4.17
47181,Cloudy,Concert,11,6,33.9,0.0,21449,6.42
47142,Cloudy,Festival,6,6,25.2,0.0,57579,6.28
47151,Snowy,Sports,13,3,-4.3,0.0,54667,20.14
47151,Cloudy,None,6,4,37.5,0.0,0,9.39
47159,Rainy,Festival,9,1,25.9,42.0,91226,59.38
47155,Snowy,Festival,13,6,-1.1,0.0,52175,10.23
47210,Rainy,Festival,22,2,25.8,27.1,60529,22.25
47124,Rainy,Protest,20,2,22.0,7.5,11943,14.73
47135,Sunny,Protest,13,6,41.0,0.0,16302,21.46
47134,Rainy,Festival,11,4,24.1,44.6,90601,53.28
47184,Cloudy,Concert,19,0,37.0,0.0,24516,24.53
77682,Cloudy,Protest,22,0,30.3,0.0,15107,9.79
47193,Snowy,Concert,20,2,-4.3,0.0,35937,19.15
47199,Rainy,Protest,14,1,31.5,7.4,8807,23.64
47141,Sunny,Festival,5,1,37.2,0.0,96352,16.59
47177,Rainy,Protest,23,6,33.6,18.7,12101,17.76
47206,Snowy,Concert,8,0,0.5,0.0,32161,22.99
47111,Sunny,Concert,18,1,40.7,0.0,11885,23.37
47216,Rainy,None,23,4,23.7,21.7,0,13.43
47101,Rainy,None,18,2,25.4,12.0,0,28.12
47101,Cloudy,None,9,4,32.6,0.0,0,22.13
47197,Sunny,Concert,7,2,31.9,0.0,32318,32.17
47141,Rainy,None,21,4,35.6,26.2,0,20.28
47194,Snowy,None,16,2,-4.9,0.0,0,20.6
77681,Snowy,None,17,2,-4.0,0.0,0,19.89
47181,Snowy,None,19,6,0.3,0.0,0,1.66
47186,Cloudy,Festival,6,2,32.0,0.0,63067,15.85
47122,Rainy,Sports,21,3,24.6,45.3,46471,39.81
47175,Cloudy,Protest,19,4,23.9,0.0,18546,26.39
47181,Snowy,Sports,15,3,-1.5,0.0,36465,27.53
47193,Sunny,None,20,1,40.4,0.0,0,2.71
77635,Cloudy,Sports,15,1,35.4,0.0,49325,14.67
47196,Snowy,Sports,8,3,-1.6,0.0,46048,38.63
47218,Snowy,Sports,12,6,-0.3,0.0,30050,8.13
47118,Sunny,Festival,10,5,39.4,0.0,59363,18.77
47186,Cloudy,Sports,23,2,26.9,0.0,38743,9.73
47129,Snowy,None,8,0,-5.0,0.0,0,26.3
77630,Cloudy,Concert,17,1,27.2,0.0,36697,23.98
47195,Sunny,Concert,11,3,31.9,0.0,32498,17.36
47152,Cloudy,None,9,1,32.7,0.0,0,13.15
47141,Cloudy,None,6,5,33.9,0.0,0,0.0
47160,Sunny,Sports,12,5,37.7,0.0,46974,0.7
47203,Sunny,None,9,2,30.2,0.0,0,9.4
47126,Rainy,None,17,4,20.5,12.6,0,37.1
47219,Sunny,None,8,6,29.7,0.0,0,11.73
47111,Rainy,Festival,7,2,26.8,35.5,88705,52.88
47190,Cloudy,Sports,12,5,30.4,0.0,34851,0.56
47150,Snowy,Festival,20,3,-1.0,0.0,65024,20.54
47215,Snowy,Sports,13,4,-0.1,0.0,44264,26.71
47204,Snowy,Protest,13,6,-1.2,0.0,12694,31.79
47179,Cloudy,Concert,21,2,28.3,0.0,29912,4.24
47147,Snowy,Festival,8,6,-1.9,0.0,93128,49.01
47141,Snowy,Protest,19,2,0.7,0.0,7091,28.57
47144,Rainy,Protest,7,5,32.2,30.4,14296,39.25
77634,Cloudy,Protest,17,6,28.7,0.0,16311,22.28
47187,Cloudy,Concert,13,1,29.6,0.0,14746,7.76
47147,Cloudy,Concert,7,4,33.6,0.0,23721,25.0
77649,Rainy,Concert,5,6,30.700000000000003,29.5,10939,11.53
47203,Sunny,Protest,19,0,32.4,0.0,17605,18.53
47111,Snowy,Sports,10,6,-4.9,0.0,40607,19.85
47218,Snowy,None,14,4,1.9,0.0,0,0.0
47151,Cloudy,Protest,8,3,40.4,0.0,5847,30.47
47171,Sunny,Concert,8,6,37.5,0.0,12092,7.22
67278,Sunny,Concert,14,1,35.1,0.0,26842,5.1
77681,Rainy,None,11,2,23.9,26.0,0,27.57
47116,Sunny,Protest,15,0,31.0,0.0,9075,17.9
47218,Cloudy,Sports,14,3,34.4,0.0,57750,19.03
47114,Cloudy,Sports,16,6,30.8,0.0,57858,13.4
77681,Cloudy,Concert,10,4,42.0,0.0,27993,20.31
47212,Cloudy,None,18,5,31.0,0.0,0,15.25
47100,Snowy,Concert,18,2,-3.6,0.0,33409,37.62
47106,Snowy,None,12,2,1.8,0.0,0,0.0
47180,Cloudy,Concert,7,3,38.2,0.0,39507,17.17
47105,Snowy,Concert,19,1,-0.1,0.0,30123,27.25
47115,Rainy,Sports,12,1,26.7,16.5,24997,19.89
47134,Sunny,Sports,23,4,33.6,0.0,24119,11.93
47210,Snowy,None,9,5,1.2,0.0,0,12.27
47112,Rainy,Festival,12,1,25.8,14.0,99273,36.68
47104,Cloudy,Concert,18,5,35.9,0.0,25952,9.05
47189,Cloudy,Protest,16,3,33.0,0.0,19303,22.37
77634,Cloudy,Sports,20,1,28.5,0.0,37945,14.47
77630,Rainy,Sports,19,3,26.2,19.1,38791,37.94
47138,Rainy,Festival,5,5,26.1,25.4,75317,22.84
47127,Snowy,Concert,18,5,0.3,0.0,32724,9.34
47156,Snowy,Festival,23,4,-0.1,0.0,94434,29.65
47132,Snowy,None,17,0,-1.8,0.0,0,14.23
47166,Cloudy,Protest,8,3,26.8,0.0,18065,22.0
67276,Snowy,Protest,7,3,-4.6,0.0,14670,42.98
77645,Snowy,Concert,15,2,-0.6,0.0,21232,30.51
47126,Cloudy,Festival,14,3,34.9,0.0,51915,18.76
47121,Cloudy,Sports,22,6,17.5,0.0,21665,10.79
47137,Snowy,Protest,18,4,0.2,0.0,9419,23.66
47201,Rainy,None,19,3,32.1,43.4,0,48.9
47213,Rainy,Concert,6,1,33.9,18.5,22579,21.59
47148,Sunny,Festival,21,0,35.0,0.0,70215,18.31
47125,Rainy,None,23,4,30.799999999999997,7.1,0,14.96
47101,Cloudy,None,23,5,30.5,0.0,0,0.0
77638,Snowy,Protest,21,1,-4.4,0.0,17456,22.09
47180,Rainy,Sports,16,3,18.5,43.2,31764,32.46
47191,Sunny,None,6,6,27.1,0.0,0,0.0
77635,Rainy,Protest,8,6,27.9,47.7,9345,52.68
47108,Sunny,None,7,6,36.6,0.0,0,7.15
47179,Rainy,None,6,1,22.1,42.6,0,26.0
77645,Rainy,None,11,6,22.1,49.6,0,23.68
47206,Sunny,Sports,9,1,34.8,0.0,54864,26.13
47101,Cloudy,Protest,10,3,30.5,0.0,19226,17.18
47166,Snowy,Sports,22,0,0.7,0.0,43084,10.22
47194,Snowy,Protest,21,2,-2.5,0.0,11144,29.43
47121,Snowy,Festival,12,6,-3.4,0.0,79013,28.57
47128,Cloudy,Concert,5,4,31.1,0.0,19242,15.67
47146,Snowy,Sports,16,3,-4.4,0.0,50211,22.9
47160,Sunny,Protest,17,6,32.6,0.0,11111,24.94
47161,Sunny,Concert,5,4,32.2,0.0,11249,7.45
47198,Rainy,Protest,16,5,23.5,11.8,13629,15.31
47214,Rainy,Sports,19,3,20.0,32.9,30116,46.22
47138,Snowy,Protest,8,3,0.7,0.0,7646,23.06
47111,Snowy,Protest,6,0,-0.2,0.0,18929,28.26
47210,Snowy,Protest,11,2,-0.5,0.0,7982,32.84
47155,Snowy,None,19,0,-3.7,0.0,0,26.39
47126,Sunny,Festival,19,6,27.8,0.0,86980,43.12
47117,Rainy,Festival,9,2,21.1,21.7,72262,41.85
47211,Snowy,Sports,22,1,-4.0,0.0,34064,23.88
47220,Sunny,Protest,18,6,31.1,0.0,8144,20.98
47206,Snowy,Protest,13,0,0.7,0.0,12789,21.82
47193,Snowy,Concert,20,2,-1.4,0.0,24775,26.01
47210,Rainy,None,7,5,24.2,46.4,0,26.35
47108,Sunny,None,17,3,31.6,0.0,0,32.9
47150,Sunny,Concert,17,3,28.0,0.0,17821,26.76
47116,Sunny,Festival,6,2,40.4,0.0,62733,14.78
47209,Rainy,Festival,5,0,29.799999999999997,6.7,82464,27.98
47171,Rainy,Festival,10,1,25.1,24.5,83172,32.87
47137,Cloudy,None,22,5,27.1,0.0,0,0.0
47195,Sunny,Protest,13,6,28.8,0.0,12790,6.44
77642,Snowy,Festival,6,1,-1.1,0.0,78237,21.8
47204,Rainy,Concert,16,0,28.2,13.3,21185,13.11
67277,Cloudy,Protest,10,3,31.7,0.0,6964,25.56
47111,Rainy,Sports,5,6,17.0,8.3,46804,10.38
47100,Sunny,Concert,9,0,38.1,0.0,35430,16.04
67276,Sunny,None,10,0,40.4,0.0,0,12.1
47125,Sunny,Concert,7,3,28.5,0.0,26991,25.12
47170,Rainy,Festival,8,1,29.799999999999997,18.5,70205,43.67
77634,Rainy,Sports,18,0,29.700000000000003,41.4,38439,38.78
77680,Snowy,Protest,15,4,-1.5,0.0,13498,25.63
77632,Sunny,Festival,14,1,31.4,0.0,59754,12.43
47162,Rainy,Concert,19,2,23.3,39.4,26880,46.26
47110,Cloudy,Concert,9,2,35.5,0.0,39533,25.95
77680,Snowy,Festival,12,2,-0.8,0.0,81896,29.8
47181,Rainy,Concert,6,0,33.1,13.1,28011,12.86
47191,Snowy,Sports,9,2,-4.4,0.0,53580,37.68
77635,Rainy,Concert,16,5,28.0,37.3,20297,21.16
47195,Rainy,Protest,8,0,27.7,46.0,12756,49.79
47174,Snowy,None,22,6,-3.8,0.0,0,9.78
77682,Snowy,Festival,8,4,-3.9,0.0,96228,42.59
47128,Rainy,Protest,18,6,17.8,31.5,7510,39.79
77635,Sunny,None,21,3,26.5,0.0,0,0.0
47182,Cloudy,Festival,6,3,31.9,0.0,87887,35.04
77634,Sunny,None,11,2,32.0,0.0,0,9.19
47132,Rainy,Protest,19,4,27.4,40.0,13106,52.13
67276,Rainy,Sports,21,1,31.6,29.1,56228,24.34
67277,Snowy,Protest,14,3,-1.8,0.0,12484,34.11
47112,Snowy,Concert,6,5,-1.1,0.0,38226,17.61
47158,Cloudy,Protest,6,3,29.1,0.0,9806,8.18
47201,Sunny,Festival,23,6,34.7,0.0,50418,0.59
47150,Rainy,Protest,14,1,27.1,5.3,7534,19.11
47117,Sunny,None,17,1,37.4,0.0,0,17.37
47181,Snowy,Festival,16,3,-1.4,0.0,61538,31.4
47218,Cloudy,Sports,22,5,37.0,0.0,54890,8.77
47100,Sunny,Sports,16,4,32.1,0.0,44934,12.43
47144,Rainy,Protest,18,3,21.7,34.0,16814,43.84
47121,Snowy,Sports,10,1,0.9,0.0,59612,15.99
47170,Sunny,Protest,16,1,32.3,0.0,11714,24.99
47204,Rainy,Concert,11,4,26.6,43.3,15827,42.25
47215,Sunny,Festival,10,5,32.3,0.0,73834,4.89
47128,Snowy,Festival,5,2,1.5,0.0,70013,13.28
77633,Rainy,Protest,9,3,21.0,27.3,13597,44.37
67278,Sunny,Concert,16,1,39.7,0.0,10426,13.18
47153,Snowy,Sports,6,2,-4.5,0.0,32811,24.02
47190,Rainy,None,18,4,27.7,41.3,0,38.96
47138,Cloudy,Protest,6,4,26.9,0.0,15314,16.55
47123,Rainy,Festival,13,2,25.1,12.7,72740,26.75
47211,Sunny,Sports,6,3,32.8,0.0,39736,12.96
47210,Rainy,Sports,23,0,29.200000000000003,30.0,40285,29.01
47100,Cloudy,Festival,7,2,34.7,0.0,60335,19.64
47123,Snowy,Protest,14,6,-4.3,0.0,13686,27.41
47102,Snowy,Concert,6,2,-0.7,0.0,19741,12.82
47210,Sunny,Concert,19,5,26.1,0.0,30116,7.01
47184,Sunny,Protest,8,5,34.7,0.0,19121,27.62
47192,Rainy,Festival,20,2,24.1,31.5,74617,17.72
47167,Rainy,None,23,6,24.3,22.8,0,8.36
77632,Rainy,Festival,9,5,19.6,24.3,53584,33.78
77632,Rainy,Concert,10,4,26.9,8.1,38514,24.65
77649,Sunny,Concert,5,3,32.6,0.0,35158,2.17
47186,Sunny,Sports,19,2,38.0,0.0,32300,20.67
47113,Rainy,None,13,6,26.9,16.6,0,3.63
47148,Sunny,Protest,10,1,29.8,0.0,19386,14.45
47128,Snowy,Festival,9,2,-4.6,0.0,51044,43.77
47212,Snowy,Sports,14,0,2.0,0.0,23945,1.72
47215,Snowy,None,20,3,1.5,0.0,0,0.0
47163,Snowy,Festival,6,5,0.2,0.0,63469,12.89
77635,Cloudy,None,15,4,27.0,0.0,0,19.13
77604,Cloudy,Festival,18,5,33.4,0.0,92851,26.13
47124,Sunny,None,10,0,42.8,0.0,0,6.97
47164,Sunny,Concert,20,5,35.7,0.0,37820,4.06
47128,Cloudy,Protest,6,4,36.5,0.0,7306,24.27
47174,Rainy,Protest,8,4,27.2,31.0,8180,43.37
47131,Sunny,Concert,8,0,34.3,0.0,24656,21.54
47163,Rainy,Protest,6,3,37.1,39.3,11254,32.58
47165,Rainy,Sports,12,5,25.2,26.5,22210,18.62
77638,Sunny,Concert,14,4,25.3,0.0,37862,12.71
77641,Cloudy,Protest,21,1,36.0,0.0,9923,8.7
47152,Cloudy,Protest,20,2,24.8,0.0,10911,14.87
77633,Sunny,Festival,18,3,37.9,0.0,97493,38.09
47170,Sunny,Concert,7,1,37.0,0.0,34495,23.12
47206,Rainy,Protest,7,5,19.9,38.1,15212,54.6
47129,Cloudy,Protest,16,6,28.4,0.0,12787,11.3
47207,Snowy,None,23,6,-2.0,0.0,0,7.78
47163,Cloudy,Festival,21,2,32.3,0.0,77845,26.39
47157,Cloudy,None,20,1,26.8,0.0,0,4.64
47203,Sunny,Concert,16,3,32.3,0.0,24255,11.19
47106,Snowy,Protest,17,0,-3.4,0.0,19490,41.44
47169,Rainy,Protest,19,5,29.700000000000003,49.3,17731,58.56
47147,Snowy,None,18,4,-2.1,0.0,0,25.8
47181,Snowy,Festival,22,2,0.1,0.0,54408,1.05
77645,Snowy,Concert,12,3,0.7,0.0,30769,5.64
47219,Snowy,Protest,13,6,-1.8,0.0,14539,21.52
47220,Cloudy,Concert,19,4,31.5,0.0,27823,29.64
47155,Snowy,Festival,6,0,-0.9,0.0,91136,25.31
47116,Sunny,Protest,7,0,31.2,0.0,7102,27.83
47134,Snowy,Sports,23,2,-1.6,0.0,46066,27.25
47216,Cloudy,Sports,13,5,32.5,0.0,35209,10.72
47201,Sunny,Concert,18,2,35.3,0.0,15594,23.99
47206,Cloudy,Protest,21,3,30.9,0.0,11821,10.88
47124,Snowy,Concert,18,0,-3.4,0.0,26502,27.04
77645,Snowy,None,14,1,0.4,0.0,0,7.93
47142,Rainy,None,19,5,33.2,16.3,0,18.26
77638,Rainy,Sports,19,3,28.5,16.4,31338,37.98
47110,Rainy,Sports,19,5,28.2,39.1,43804,51.32
47194,Snowy,Sports,21,3,0.5,0.0,37427,3.68
47148,Snowy,Sports,17,1,-4.4,0.0,58177,38.54
77645,Sunny,Sports,7,4,38.4,0.0,59261,35.22
47123,Cloudy,Concert,18,1,29.3,0.0,35050,15.89
47127,Rainy,None,12,3,26.0,27.3,0,14.4
47176,Sunny,Sports,7,2,29.1,0.0,51543,28.25
47134,Snowy,Sports,16,5,-3.4,0.0,46450,21.26
47131,Rainy,Sports,9,4,21.0,8.9,54379,42.55
47203,Snowy,Concert,11,3,-1.0,0.0,25174,16.99
47120,Sunny,Concert,20,0,31.3,0.0,10354,2.14
47176,Sunny,Sports,16,3,28.1,0.0,45241,17.29
47176,Snowy,Sports,19,6,-4.9,0.0,39033,29.9
47154,Cloudy,Festival,20,2,25.6,0.0,60805,9.97
47137,Snowy,Protest,23,5,-1.9,0.0,9217,14.98
47117,Snowy,Sports,16,4,-4.4,0.0,57864,29.57
47203,Cloudy,Sports,9,1,31.1,0.0,41392,27.94
47117,Sunny,Concert,23,0,24.9,0.0,13204,0.0
47176,Cloudy,Sports,18,5,22.4,0.0,40812,24.48
47213,Snowy,Concert,21,2,0.4,0.0,38382,25.47
77642,Snowy,Concert,19,5,-4.2,0.0,16201,24.16
47136,Rainy,Protest,19,1,34.7,47.5,5025,59.79
47128,Cloudy,None,5,3,40.3,0.0,0,11.04
47183,Rainy,Sports,6,0,32.1,42.2,25558,29.17
77641,Sunny,None,15,2,35.9,0.0,0,2.24
77633,Rainy,None,7,1,22.9,24.5,0,27.23
47183,Sunny,Concert,14,6,31.1,0.0,11729,0.08
47106,Cloudy,Festival,13,5,33.5,0.0,99773,24.73
47185,Rainy,None,18,5,27.4,30.8,0,32.79
47104,Rainy,Sports,15,6,21.3,31.9,48707,24.72
47120,Rainy,Sports,17,6,23.4,23.9,43608,21.34
47187,Rainy,None,10,4,26.6,8.2,0,13.49
47145,Sunny,Festival,8,5,39.6,0.0,95186,32.19
47116,Cloudy,Festival,19,1,24.9,0.0,74072,39.08
47143,Rainy,Protest,17,6,33.1,41.3,9085,50.38
47190,Sunny,Festival,13,4,30.9,0.0,99001,25.0
47178,Rainy,Protest,5,0,25.1,9.8,19079,29.16
47140,Sunny,Festival,15,1,41.4,0.0,87265,35.17
47201,Snowy,Concert,17,5,-4.4,0.0,17595,17.92
47217,Rainy,Protest,7,4,27.7,7.5,10898,27.09
47188,Cloudy,None,22,0,31.6,0.0,0,0.0
47133,Sunny,Concert,23,4,29.7,0.0,20055,6.04
47113,Snowy,Concert,8,1,-1.4,0.0,17142,25.76
47136,Rainy,Sports,22,0,21.2,38.6,57427,16.42
77680,Snowy,None,17,3,-0.7,0.0,0,33.86
47190,Cloudy,Protest,13,5,38.3,0.0,12033,10.12
47190,Cloudy,None,19,1,27.0,0.0,0,17.34
47111,Cloudy,Festival,14,0,25.0,0.0,80756,22.66
47141,Rainy,Protest,22,1,30.799999999999997,39.8,7553,37.55
47146,Sunny,Festival,18,4,31.5,0.0,95484,38.08
47126,Cloudy,Protest,5,4,25.6,0.0,17165,19.3
47199,Snowy,Protest,10,3,-3.1,0.0,13547,29.55
47131,Rainy,None,12,5,31.6,41.1,0,21.53
47162,Rainy,None,12,5,34.5,11.6,0,4.44
47137,Snowy,Festival,5,1,-3.5,0.0,98163,25.9
47208,Sunny,Concert,18,0,19.9,0.0,16525,22.73
47164,Rainy,Sports,16,4,30.700000000000003,43.4,55880,41.47
47214,Rainy,Sports,23,1,27.3,7.5,25584,11.45
47127,Sunny,Concert,16,0,24.2,0.0,34882,9.33
47157,Snowy,Sports,14,0,-5.0,0.0,26560,14.04
47208,Snowy,Festival,22,4,-1.4,0.0,76826,23.58
77604,Snowy,Concert,16,6,-0.7,0.0,15735,12.97
47210,Snowy,Protest,6,5,2.0,0.0,17710,14.37
47122,Rainy,Concert,8,0,23.3,21.4,22392,26.13
47119,Snowy,Protest,5,3,-4.4,0.0,9312,27.61
47180,Sunny,Festival,20,6,26.9,0.0,60678,7.44
77633,Rainy,None,9,4,29.1,18.4,0,32.67
47141,Sunny,Sports,23,4,32.9,0.0,47662,12.7
47214,Rainy,Concert,18,5,22.9,24.5,25919,27.86
47160,Sunny,Festival,17,6,26.6,0.0,69144,9.22
77642,Snowy,Concert,6,0,0.3,0.0,28762,10.27
47102,Sunny,Sports,17,2,20.2,0.0,27357,15.42
47200,Sunny,None,9,6,35.1,0.0,0,20.29
47171,Rainy,None,23,1,27.1,26.3,0,9.51
47175,Sunny,Festival,12,5,31.1,0.0,91438,25.16
47121,Snowy,Concert,10,5,1.2,0.0,12797,0.0
77604,Cloudy,Sports,6,5,27.6,0.0,27858,0.0
47141,Snowy,Festival,15,0,-1.9,0.0,81405,39.4
47201,Sunny,Sports,19,1,33.6,0.0,28485,19.44
47117,Sunny,None,11,6,30.5,0.0,0,0.0
47193,Rainy,Concert,21,1,31.4,41.8,32574,27.03
77641,Cloudy,Protest,8,1,29.1,0.0,10761,43.12
47192,Cloudy,Protest,5,4,31.5,0.0,17602,14.76
47213,Snowy,None,17,3,1.1,0.0,0,25.74
47141,Snowy,Concert,20,2,-4.0,0.0,11129,5.03
47180,Cloudy,Concert,18,0,34.6,0.0,12701,14.2
47109,Rainy,None,9,0,36.4,41.8,0,41.3
77630,Cloudy,Concert,21,6,27.8,0.0,27096,11.82
47175,Snowy,Protest,7,2,-2.8,0.0,12024,41.67
77604,Sunny,Festival,23,5,34.4,0.0,51805,1.13
47216,Rainy,Festival,14,3,23.8,38.0,91842,47.52
47195,Sunny,None,13,4,30.3,0.0,0,7.98
47117,Snowy,Concert,23,3,-3.4,0.0,14618,15.04
47193,Cloudy,None,23,4,40.3,0.0,0,4.66
47124,Rainy,None,10,2,27.1,5.9,0,15.01
77682,Snowy,Festival,23,0,-3.0,0.0,80398,28.34
47111,Rainy,Concert,18,3,21.7,30.4,37271,39.8
47200,Snowy,None,8,5,-1.0,0.0,0,24.93
47169,Cloudy,Protest,22,1,35.9,0.0,19751,31.9
47139,Sunny,Concert,19,3,34.9,0.0,31275,22.88
47158,Cloudy,Sports,11,2,31.0,0.0,24958,8.23
47112,Snowy,Festival,15,0,-0.4,0.0,59677,25.46
47200,Sunny,Festival,13,6,32.8,0.0,59455,18.48
47117,Cloudy,Protest,10,6,25.0,0.0,16058,18.91
47158,Sunny,None,20,1,38.6,0.0,0,0.0
47173,Snowy,Protest,6,3,-2.8,0.0,16141,20.19
47189,Snowy,None,18,6,1.8,0.0,0,9.89
47102,Rainy,Sports,18,6,22.0,47.0,41492,39.27
47196,Cloudy,Sports,16,4,34.2,0.0,32359,19.21
47140,Snowy,Festival,10,5,1.8,0.0,61982,10.56
47114,Sunny,Festival,19,1,30.0,0.0,84688,27.33
47203,Rainy,Sports,9,1,35.1,34.4,44295,39.45
47122,Rainy,None,5,3,33.1,16.2,0,15.71
47126,Cloudy,Sports,6,2,35.0,0.0,21921,7.23
47181,Sunny,Sports,23,5,34.0,0.0,49046,4.69
47148,Cloudy,Protest,16,2,25.5,0.0,5660,17.75
47161,Rainy,Sports,20,5,21.1,11.8,58480,18.53
47185,Rainy,Protest,17,3,24.7,25.6,12769,41.36
77638,Sunny,Protest,10,4,33.4,0.0,14122,21.53
47175,Snowy,Festival,15,6,0.5,0.0,55879,8.8
47159,Snowy,None,12,5,-4.5,0.0,0,8.27
47140,Cloudy,Festival,23,2,30.6,0.0,89877,27.67
47141,Sunny,Sports,14,3,27.0,0.0,41777,9.97
47123,Cloudy,Concert,21,5,32.6,0.0,34987,2.9
47153,Snowy,Sports,5,4,0.2,0.0,57505,18.95
47185,Rainy,Protest,22,2,30.200000000000003,31.3,6489,32.5
47139,Snowy,Sports,6,1,-4.6,0.0,52579,19.31
47181,Sunny,Sports,9,3,35.4,0.0,23184,29.14
47207,Cloudy,Sports,11,6,29.3,0.0,44160,3.96
77649,Rainy,Protest,9,0,32.5,26.1,8360,39.12
47213,Cloudy,Concert,5,2,19.1,0.0,37603,16.76
47108,Rainy,Sports,6,2,24.3,20.2,36895,22.03
77641,Rainy,None,18,0,28.7,34.7,0,33.3
47183,Snowy,Protest,15,1,-1.8,0.0,11031,25.03
47104,Sunny,None,22,6,34.6,0.0,0,0.0
47157,Sunny,None,5,1,35.7,0.0,0,3.08
47156,Sunny,Sports,6,5,27.3,0.0,25851,5.6
47196,Rainy,Concert,19,4,24.3,34.7,38570,49.1
47161,Sunny,Festival,10,1,33.8,0.0,78240,29.84
47188,Sunny,Sports,23,3,30.9,0.0,50042,8.26
47105,Cloudy,Protest,15,6,29.9,0.0,12296,10.94
77640,Rainy,None,18,3,31.0,11.8,0,12.82
47200,Rainy,Sports,18,4,21.7,18.2,39759,31.71
47164,Sunny,Concert,15,6,36.8,0.0,30803,14.71
47111,Sunny,Protest,16,6,31.5,0.0,6676,10.49
47113,Sunny,Sports,23,6,32.4,0.0,59871,12.78
47107,Cloudy,None,23,3,25.4,0.0,0,1.19
47143,Snowy,Festival,19,4,-3.0,0.0,62841,50.07
47162,Sunny,None,11,0,32.9,0.0,0,10.01
47220,Rainy,None,21,6,13.5,8.3,0,2.54
47195,Cloudy,Sports,11,6,26.7,0.0,41046,0.0
47136,Rainy,None,13,5,29.6,34.3,0,24.02
47104,Cloudy,Sports,15,1,29.3,0.0,50215,19.81
47211,Snowy,Sports,12,0,-2.6,0.0,43587,35.29
47164,Rainy,Protest,5,4,35.2,43.8,8570,42.32
77681,Sunny,Protest,21,3,32.4,0.0,5801,3.15
47126,Rainy,Concert,19,2,25.8,40.3,29078,41.75
47129,Sunny,Sports,20,4,42.9,0.0,44171,17.95
47114,Rainy,Sports,10,6,27.6,18.9,25704,17.35
47133,Sunny,Sports,7,4,32.2,0.0,35573,40.59
47154,Sunny,Protest,17,1,28.9,0.0,14948,28.96
77631,Sunny,Sports,23,0,28.3,0.0,49961,3.39
47188,Sunny,Sports,8,5,28.9,0.0,50118,19.84
47151,Cloudy,Protest,9,3,27.9,0.0,7513,23.04
47198,Cloudy,None,11,6,23.0,0.0,0,0.0
47127,Snowy,Festival,12,3,-4.8,0.0,84444,35.69
77630,Rainy,Sports,6,1,27.4,5.8,49175,10.45
47167,Cloudy,Festival,21,0,28.5,0.0,61627,8.56
47102,Snowy,Concert,18,6,1.2,0.0,32781,23.26
47201,Sunny,Concert,6,5,22.6,0.0,39662,3.51
47209,Snowy,None,15,6,-3.2,0.0,0,13.36
47154,Cloudy,None,21,2,31.1,0.0,0,0.0
47209,Cloudy,Festival,9,6,28.4,0.0,92208,24.46
47211,Sunny,Concert,22,1,37.4,0.0,13703,7.85
